epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
93,4777.54,1.43642,1.80393,0.93894,0.0035,1.09744,0.76525,0.62803,0.70457,0.41319,0.71529,0.58359,0.62983,0.31569,1.49234,1.85769,1.02759,0.00464,0,0.0007088,0.0007088,0.0007088
94,4828.61,1.40878,1.78329,0.93545,0.00358,1.05799,0.74135,0.62382,0.70551,0.414,0.69341,0.59038,0.62985,0.31943,1.48086,1.82557,1.01498,0.00453,0,0.000699148,0.000699148,0.000699148
95,4879.37,1.41205,1.79407,0.93178,0.00351,1.05753,0.74563,0.62779,0.70424,0.41107,0.70268,0.59687,0.63936,0.31846,1.47707,1.83725,1.01614,0.00452,0,0.00068948,0.00068948,0.00068948
96,4930.65,1.41424,1.80338,0.9319,0.00349,1.04242,0.7537,0.59627,0.69117,0.41277,0.72738,0.54752,0.62773,0.31904,1.45833,1.83608,1.03353,0.00453,0,0.000679797,0.000679797,0.000679797
97,4981.64,1.42758,1.8057,0.93747,0.00344,1.04567,0.76409,0.63621,0.73042,0.43447,0.7109,0.61135,0.66088,0.33308,1.45391,1.82694,1.01153,0.00446,0,0.000670102,0.000670102,0.000670102
98,5033.14,1.42234,1.78012,0.92468,0.0035,1.02843,0.75026,0.67065,0.74166,0.43947,0.70372,0.62806,0.65457,0.33011,1.46799,1.80548,0.99213,0.0045,0,0.000660397,0.000660397,0.000660397
99,5083.93,1.40707,1.77406,0.91908,0.00352,1.04485,0.72688,0.64174,0.70914,0.42314,0.71264,0.58246,0.6296,0.31735,1.47355,1.83414,1.02124,0.00449,0,0.000650685,0.000650685,0.000650685
100,5135.26,1.40563,1.79584,0.92583,0.00347,1.05394,0.77537,0.61571,0.72308,0.43049,0.74339,0.57793,0.64768,0.32262,1.46424,1.83642,0.99927,0.0045,0,0.000640969,0.000640969,0.000640969
101,5186.27,1.4081,1.7829,0.92356,0.00342,1.01714,0.75635,0.6354,0.718,0.42797,0.72685,0.6024,0.6618,0.33565,1.47528,1.82613,1.00804,0.00454,0,0.00063125,0.00063125,0.00063125
102,5238.1,1.42264,1.79421,0.92802,0.00339,1.06159,0.74123,0.62989,0.71201,0.41803,0.69997,0.58495,0.63201,0.31717,1.48064,1.81867,1.01719,0.00452,0,0.000621531,0.000621531,0.000621531
103,5289.14,1.41257,1.76944,0.91494,0.00346,1.033,0.75666,0.61587,0.7136,0.4248,0.72517,0.59082,0.65096,0.32653,1.47673,1.81953,1.00722,0.00452,0,0.000611815,0.000611815,0.000611815
