epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
85,4292.96,0.94956,1.4927,0.56404,0.97388,0,0.76262,0.72699,0.78019,0.50926,0.77912,0.63454,0.70349,0.36871,1.08984,1.68894,0.69968,1.06244,0,0.000785127,0.000785127,0.000785127
86,4343.08,0.93698,1.47759,0.54712,0.96451,0,0.78342,0.73735,0.78296,0.51942,0.73832,0.67882,0.70297,0.36899,1.09709,1.68552,0.70516,1.06224,0,0.000775694,0.000775694,0.000775694
87,4393.96,0.94446,1.48614,0.54767,0.96298,0,0.79156,0.71364,0.77507,0.50914,0.74626,0.65492,0.69246,0.3663,1.092,1.68136,0.70622,1.06017,0,0.000766226,0.000766226,0.000766226
88,4444.8,0.93271,1.47223,0.54508,0.96274,0,0.78857,0.71692,0.78924,0.51269,0.72204,0.67957,0.70075,0.36947,1.07725,1.67867,0.69577,1.05856,0,0.000756725,0.000756725,0.000756725
89,4495.19,0.93467,1.47658,0.54472,0.96078,0,0.78932,0.70359,0.76697,0.49839,0.76129,0.63495,0.68417,0.36052,1.07484,1.70118,0.70293,1.06215,0,0.000747192,0.000747192,0.000747192
90,4545.6,0.93265,1.46517,0.54339,0.96327,0,0.76998,0.73493,0.78208,0.50883,0.7673,0.64094,0.68675,0.36083,1.09861,1.70379,0.71034,1.06616,0,0.000737631,0.000737631,0.000737631
91,4596.22,0.93236,1.4591,0.53587,0.95891,0,0.78833,0.72303,0.78371,0.50793,0.74841,0.65443,0.69532,0.36113,1.08304,1.68812,0.70343,1.05995,0,0.000728044,0.000728044,0.000728044
92,4646.48,0.92843,1.45909,0.53789,0.95694,0,0.79195,0.70531,0.77138,0.5078,0.74819,0.66506,0.7004,0.36837,1.08624,1.6618,0.70557,1.06189,0,0.000718433,0.000718433,0.000718433
93,4696.47,0.91967,1.43387,0.53197,0.95977,0,0.77375,0.71672,0.77092,0.50713,0.74409,0.64369,0.68713,0.36934,1.08637,1.68146,0.71721,1.06312,0,0.0007088,0.0007088,0.0007088
94,4746.47,0.91474,1.43739,0.52509,0.95518,0,0.80253,0.69865,0.77372,0.50518,0.74619,0.64885,0.68401,0.36943,1.08042,1.71296,0.72942,1.07054,0,0.000699148,0.000699148,0.000699148
95,4796.59,0.91266,1.42543,0.52484,0.95319,0,0.80314,0.70092,0.76598,0.50397,0.75416,0.65845,0.6934,0.36024,1.08364,1.70369,0.71478,1.0563,0,0.00068948,0.00068948,0.00068948
96,4847.06,0.92131,1.44601,0.52786,0.95003,0,0.7882,0.70949,0.77369,0.51188,0.74433,0.66075,0.6952,0.36147,1.08376,1.68272,0.71936,1.06446,0,0.000679797,0.000679797,0.000679797
97,4897.26,0.91172,1.44201,0.52234,0.94788,0,0.79876,0.70003,0.76347,0.50398,0.75738,0.63751,0.68147,0.36208,1.07567,1.68494,0.71729,1.05496,0,0.000670102,0.000670102,0.000670102
98,4947.46,0.90055,1.41592,0.51562,0.94677,0,0.79826,0.70334,0.76389,0.50515,0.74865,0.64639,0.67916,0.36099,1.07494,1.67257,0.70854,1.0653,0,0.000660397,0.000660397,0.000660397
99,4997.5,0.90048,1.40071,0.51086,0.94592,0,0.77266,0.71333,0.77061,0.51021,0.71724,0.66066,0.68604,0.36708,1.06629,1.68418,0.71268,1.06163,0,0.000650685,0.000650685,0.000650685
